table_name,column_name,korean_name,description,data_type,data_length,nullable,is_pk,column_comment,table_comment,code_values
ID_ENG_BOM_MATERIAL_COST,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,N,N,등록자,,
ID_ENG_BOM_MATERIAL_COST,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,N,N,등록일자,,
ID_ENG_BOM_MATERIAL_COST,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
ID_ENG_BOM_MATERIAL_COST,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
ID_ENG_BOM_SMT,PARENT_ITEM_CODE,모품목코드,모품목코드 (코드 값),VARCHAR2(50),50,N,N,모품목코드,DESIGN BOM,
ID_ENG_BOM_SMT,CHILD_ITEM_CODE,자목록코드,자목록코드 (코드 값),VARCHAR2(50),50,N,N,자품목코드,DESIGN BOM,
ID_ENG_BOM_SMT,BOM_LEVEL,BOM레벨,BOM레벨,NUMBER,22,Y,N,BOM레벨,DESIGN BOM,
ID_ENG_BOM_SMT,DATESET,시작일자,시작일자 (날짜),DATE,7,N,N,시작일자,DESIGN BOM,
ID_ENG_BOM_SMT,DATEEND,종료일자,종료일자 (날짜),DATE,7,N,N,종료일자,DESIGN BOM,
ID_ENG_BOM_SMT,LOCATION_CODE,@location_code,@location_code (코드 값),VARCHAR2(30),30,Y,N,로케이션(위치),DESIGN BOM,"{""M01"": ""양품"", ""M02"": ""불량품"", ""M03"": ""폐기품"", ""M04"": ""리볼대기"", ""M05"": ""벌크"", ""M06"": ""리볼양품"", ""M07"": ""홀딩"", ""M99"": ""기타""}"
ID_ENG_BOM_SMT,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,N,조직ID,DESIGN BOM,
ID_ENG_BOM_SMT,SORT_SEQUENCE,정렬순번,정렬순번,NUMBER,22,N,N,정렬순번,DESIGN BOM,
ID_ENG_BOM_SMT,ITEM_UNIT_QTY,단위수량,단위수량 (수량),NUMBER,22,N,N,단위수량,DESIGN BOM,
ID_ENG_BOM_SMT,WORKSTAGE_CODE,@workstage_code,@workstage_code (코드 값),VARCHAR2(10),10,N,N,공정명,DESIGN BOM,
ID_ENG_BOM_SMT,BOM_WORK_NO,BOM작업번호,BOM작업번호,NUMBER,22,Y,N,BOM작업번호,DESIGN BOM,
ID_ENG_BOM_SMT,ITEM_TYPE,폼목유형,폼목유형,VARCHAR2(10),10,N,N,폼목유형,DESIGN BOM,"{""M"": ""무상"", ""S"": ""유상"", ""T"": ""자작"", ""Y"": ""유상""}"
ID_ENG_BOM_SMT,LINE_TYPE,구입유형,구입유형,VARCHAR2(10),10,N,N,구입유형,DESIGN BOM,"{""A"": ""외부부품"", ""D"": ""도입(면세)"", ""F"": ""무상구매"", ""G"": ""국내구매"", ""L"": ""도입로칼"", ""M"": ""무상사급"", ""N"": ""내부거래"", ""O"": ""OEM"", ""P"": ""도입(과세)"", ""T"": ""자작"", ""Y"": ""유상사급""}"
ID_ENG_BOM_SMT,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,DESIGN BOM,
ID_ENG_BOM_SMT,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,DESIGN BOM,
ID_ENG_BOM_SMT,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,DESIGN BOM,
ID_ENG_BOM_SMT,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,DESIGN BOM,
ID_ENG_BOM_SMT,LOCATION_INFO,로케이션정보,로케이션정보,VARCHAR2(2000),2000,Y,N,로케이션정보,DESIGN BOM,
ID_ENG_BOM_SMT,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,라인코드,DESIGN BOM,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
ID_ENG_BOM_SMT,MACHINE,설비,설비,VARCHAR2(20),20,Y,N,설비,DESIGN BOM,
ID_ENG_BOM_SMT,LOSS_RATE,로스율,로스율,NUMBER,22,Y,N,로스율,DESIGN BOM,
ID_ENG_BOM_SMT,SCRAP_RATE,스크렙율,스크렙율,NUMBER,22,Y,N,스크렙율,DESIGN BOM,
ID_ENG_BOM_SMT,ASSY_EXPLOSION_YN,반제품전개유무,반제품전개유무,VARCHAR2(1),1,Y,N,반제품전개유무,DESIGN BOM,"{""N"": ""전개안함"", ""Y"": ""하위전개""}"
ID_ENG_BOM_SMT,ITEM_UNIT_QTY_EXT,단위수량(기타),단위수량(기타) (수량),NUMBER,22,Y,N,단위수량(기타),DESIGN BOM,
ID_ENG_BOM_SMT,LOCATION_CODE_ORG,,,VARCHAR2(100),100,Y,N,,DESIGN BOM,
ID_ENG_BOM_SMT,VERSION,버젼,버젼,VARCHAR2(10),10,Y,N,버젼,DESIGN BOM,
ID_ENG_BOM_SMT,PCB_ITEM,Top/Bottom,Top/Bottom,VARCHAR2(30),30,N,N,Top/Bottom,DESIGN BOM,"{""B"": ""Bottom"", ""S"": ""PBA"", ""T"": ""Top""}"
ID_ENG_BOM_SMT,MARKING_NO,마킹번호,마킹번호,VARCHAR2(20),20,Y,N,마킹번호,DESIGN BOM,
ID_ENG_BOM_SMT,COMMENTS,설명,설명,VARCHAR2(1000),1000,Y,N,설명,DESIGN BOM,
ID_ENG_BOM_SMT,TABLE_ID,테이블ID,테이블ID,VARCHAR2(10),10,Y,N,테이블ID,DESIGN BOM,
ID_ENG_BOM_SMT,FEEDER_TYPE,피더유형,피더유형,VARCHAR2(50),50,Y,N,피더유형,DESIGN BOM,
ID_ENG_BOM_SMT,LOCATION_CODE_LAST,,,VARCHAR2(30),30,Y,N,,DESIGN BOM,
ID_ENG_BOM_SMT,REVISION,Revision :,리비젼,VARCHAR2(10),10,Y,N,리비젼,DESIGN BOM,
ID_ENG_BOM_SMT,FEEDER_SHAFT,축,축,VARCHAR2(1),1,Y,N,축,DESIGN BOM,
ID_ENG_BOM_SMT,FEEDER_SHAFT_STATUS,Feeder Shaft Status,Feeder Shaft Status,VARCHAR2(1),1,Y,N,Feeder Shaft Status,DESIGN BOM,
ID_ENG_BOM_SMT,ITEM_BARCODE,품목바코드,품목바코드 (코드 값),VARCHAR2(100),100,Y,N,품목바코드,DESIGN BOM,
ID_ENG_BOM_SMT,MASTER_MODEL_NAME,대표모델명,대표모델명,VARCHAR2(50),50,Y,N,대표모델명,DESIGN BOM,
ID_ENG_BOM_SMT,MODEL_NAME,@model_name,@model_name,VARCHAR2(50),50,Y,N,모델명,DESIGN BOM,
ID_ENG_BOM_SMT,SMT_MODEL_NAME,SMT 모델명,SMT 모델명,VARCHAR2(50),50,N,N,SMT 모델명,DESIGN BOM,
ID_ENG_BOM_SMT,PCB_ITEM_CODE,PCB 품목코드,PCB 품목코드 (코드 값),VARCHAR2(30),30,Y,N,,DESIGN BOM,
ID_ENG_BOM_SMT_BACKUP,PARENT_ITEM_CODE,모품목코드,모품목코드 (코드 값),VARCHAR2(30),30,N,N,모품목코드,,
ID_ENG_BOM_SMT_BACKUP,CHILD_ITEM_CODE,자목록코드,자목록코드 (코드 값),VARCHAR2(30),30,N,N,자품목코드,,
ID_ENG_BOM_SMT_BACKUP,BOM_LEVEL,BOM레벨,BOM레벨,NUMBER,22,Y,N,BOM레벨,,
ID_ENG_BOM_SMT_BACKUP,DATESET,시작일자,시작일자 (날짜),DATE,7,N,N,시작일자,,
ID_ENG_BOM_SMT_BACKUP,DATEEND,종료일자,종료일자 (날짜),DATE,7,N,N,종료일자,,
ID_ENG_BOM_SMT_BACKUP,LOCATION_CODE,@location_code,@location_code (코드 값),VARCHAR2(30),30,Y,N,로케이션(위치),,"{""M01"": ""양품"", ""M02"": ""불량품"", ""M03"": ""폐기품"", ""M04"": ""리볼대기"", ""M05"": ""벌크"", ""M06"": ""리볼양품"", ""M07"": ""홀딩"", ""M99"": ""기타""}"
ID_ENG_BOM_SMT_BACKUP,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,N,조직ID,,
ID_ENG_BOM_SMT_BACKUP,SORT_SEQUENCE,정렬순번,정렬순번,NUMBER,22,N,N,정렬순번,,
ID_ENG_BOM_SMT_BACKUP,ITEM_UNIT_QTY,단위수량,단위수량 (수량),NUMBER,22,N,N,단위수량,,
ID_ENG_BOM_SMT_BACKUP,WORKSTAGE_CODE,@workstage_code,@workstage_code (코드 값),VARCHAR2(10),10,N,N,공정명,,
ID_ENG_BOM_SMT_BACKUP,BOM_WORK_NO,BOM작업번호,BOM작업번호,NUMBER,22,Y,N,BOM작업번호,,
ID_ENG_BOM_SMT_BACKUP,ITEM_TYPE,폼목유형,폼목유형,VARCHAR2(10),10,N,N,폼목유형,,"{""M"": ""무상"", ""S"": ""유상"", ""T"": ""자작"", ""Y"": ""유상""}"
ID_ENG_BOM_SMT_BACKUP,LINE_TYPE,구입유형,구입유형,VARCHAR2(10),10,N,N,구입유형,,"{""A"": ""외부부품"", ""D"": ""도입(면세)"", ""F"": ""무상구매"", ""G"": ""국내구매"", ""L"": ""도입로칼"", ""M"": ""무상사급"", ""N"": ""내부거래"", ""O"": ""OEM"", ""P"": ""도입(과세)"", ""T"": ""자작"", ""Y"": ""유상사급""}"
ID_ENG_BOM_SMT_BACKUP,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
ID_ENG_BOM_SMT_BACKUP,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
ID_ENG_BOM_SMT_BACKUP,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
ID_ENG_BOM_SMT_BACKUP,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
ID_ENG_BOM_SMT_BACKUP,LOCATION_INFO,로케이션정보,로케이션정보,VARCHAR2(2000),2000,Y,N,로케이션정보,,
ID_ENG_BOM_SMT_BACKUP,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,라인코드,,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
ID_ENG_BOM_SMT_BACKUP,MACHINE,설비,설비,VARCHAR2(20),20,Y,N,설비,,
ID_ENG_BOM_SMT_BACKUP,LOSS_RATE,로스율,로스율,NUMBER,22,Y,N,로스율,,
ID_ENG_BOM_SMT_BACKUP,SCRAP_RATE,스크렙율,스크렙율,NUMBER,22,Y,N,스크렙율,,
ID_ENG_BOM_SMT_BACKUP,ASSY_EXPLOSION_YN,반제품전개유무,반제품전개유무,VARCHAR2(1),1,Y,N,반제품전개유무,,"{""N"": ""전개안함"", ""Y"": ""하위전개""}"
ID_ENG_BOM_SMT_BACKUP,ITEM_UNIT_QTY_EXT,단위수량(기타),단위수량(기타) (수량),NUMBER,22,Y,N,단위수량(기타),,
ID_ENG_BOM_SMT_BACKUP,LOCATION_CODE_ORG,,,VARCHAR2(100),100,Y,N,,,
ID_ENG_BOM_SMT_BACKUP,VERSION,버젼,버젼,VARCHAR2(10),10,Y,N,버젼,,
ID_ENG_BOM_SMT_BACKUP,PCB_ITEM,Top/Bottom,Top/Bottom,VARCHAR2(30),30,Y,N,Top/Bottom,,"{""B"": ""Bottom"", ""S"": ""PBA"", ""T"": ""Top""}"
ID_ENG_BOM_SMT_BACKUP,MARKING_NO,마킹번호,마킹번호,VARCHAR2(20),20,Y,N,마킹번호,,
ID_ENG_BOM_SMT_BACKUP,COMMENTS,설명,설명,VARCHAR2(1000),1000,Y,N,설명,,
ID_ENG_BOM_SMT_BACKUP,TABLE_ID,테이블ID,테이블ID,VARCHAR2(10),10,Y,N,테이블ID,,
ID_ENG_BOM_SMT_BACKUP,FEEDER_TYPE,피더유형,피더유형,VARCHAR2(50),50,Y,N,피더유형,,
ID_ENG_BOM_SMT_BACKUP,LOCATION_CODE_LAST,,,VARCHAR2(30),30,Y,N,,,
ID_ENG_BOM_SMT_BACKUP,REVISION,Revision :,리비젼,VARCHAR2(10),10,Y,N,리비젼,,
ID_ENG_BOM_SMT_BACKUP,FEEDER_SHAFT_STATUS,Feeder Shaft Status,Feeder Shaft Status,VARCHAR2(1),1,Y,N,Feeder Shaft Status,,
ID_ENG_BOM_SMT_BACKUP,ITEM_BARCODE,품목바코드,품목바코드 (코드 값),VARCHAR2(100),100,Y,N,품목바코드,,
ID_ENG_BOM_SMT_BACKUP,FEEDER_SHAFT,축,축,VARCHAR2(1),1,Y,N,축,,
ID_ENG_BOM_SMT_BACKUP,MASTER_MODEL_NAME,대표모델명,대표모델명,VARCHAR2(50),50,Y,N,대표모델명,,
ID_ENG_BOM_SMT_BACKUP,MODEL_NAME,@model_name,@model_name,VARCHAR2(50),50,Y,N,모델명,,
ID_ENG_BOM_SMT_BAK,PARENT_ITEM_CODE,모품목코드,모품목코드 (코드 값),VARCHAR2(30),30,N,N,모품목코드,,
ID_ENG_BOM_SMT_BAK,CHILD_ITEM_CODE,자목록코드,자목록코드 (코드 값),VARCHAR2(30),30,N,N,자품목코드,,
ID_ENG_BOM_SMT_BAK,BOM_LEVEL,BOM레벨,BOM레벨,NUMBER,22,Y,N,BOM레벨,,
ID_ENG_BOM_SMT_BAK,DATESET,시작일자,시작일자 (날짜),DATE,7,N,N,시작일자,,
ID_ENG_BOM_SMT_BAK,DATEEND,종료일자,종료일자 (날짜),DATE,7,N,N,종료일자,,
ID_ENG_BOM_SMT_BAK,LOCATION_CODE,@location_code,@location_code (코드 값),VARCHAR2(30),30,Y,N,로케이션(위치),,"{""M01"": ""양품"", ""M02"": ""불량품"", ""M03"": ""폐기품"", ""M04"": ""리볼대기"", ""M05"": ""벌크"", ""M06"": ""리볼양품"", ""M07"": ""홀딩"", ""M99"": ""기타""}"
ID_ENG_BOM_SMT_BAK,ORGANIZATION_ID,조직ID:,조직ID,NUMBER,22,N,N,조직ID,,
ID_ENG_BOM_SMT_BAK,SORT_SEQUENCE,정렬순번,정렬순번,NUMBER,22,N,N,정렬순번,,
ID_ENG_BOM_SMT_BAK,ITEM_UNIT_QTY,단위수량,단위수량 (수량),NUMBER,22,N,N,단위수량,,
ID_ENG_BOM_SMT_BAK,WORKSTAGE_CODE,@workstage_code,@workstage_code (코드 값),VARCHAR2(10),10,N,N,공정명,,
ID_ENG_BOM_SMT_BAK,BOM_WORK_NO,BOM작업번호,BOM작업번호,NUMBER,22,Y,N,BOM작업번호,,
ID_ENG_BOM_SMT_BAK,ITEM_TYPE,폼목유형,폼목유형,VARCHAR2(10),10,N,N,폼목유형,,"{""M"": ""무상"", ""S"": ""유상"", ""T"": ""자작"", ""Y"": ""유상""}"
ID_ENG_BOM_SMT_BAK,LINE_TYPE,구입유형,구입유형,VARCHAR2(10),10,N,N,구입유형,,"{""A"": ""외부부품"", ""D"": ""도입(면세)"", ""F"": ""무상구매"", ""G"": ""국내구매"", ""L"": ""도입로칼"", ""M"": ""무상사급"", ""N"": ""내부거래"", ""O"": ""OEM"", ""P"": ""도입(과세)"", ""T"": ""자작"", ""Y"": ""유상사급""}"
ID_ENG_BOM_SMT_BAK,ENTER_BY,Enter By:,등록자,VARCHAR2(20),20,Y,N,등록자,,
ID_ENG_BOM_SMT_BAK,ENTER_DATE,Enter Date:,등록일자 (날짜),DATE,7,Y,N,등록일자,,
ID_ENG_BOM_SMT_BAK,LAST_MODIFY_BY,최종수정자:,최종수정자,VARCHAR2(20),20,Y,N,최종수정자,,
ID_ENG_BOM_SMT_BAK,LAST_MODIFY_DATE,최종수정일자:,최종수정일자 (날짜),DATE,7,Y,N,최종수정일자,,
ID_ENG_BOM_SMT_BAK,LOCATION_INFO,로케이션정보,로케이션정보,VARCHAR2(2000),2000,Y,N,로케이션정보,,
ID_ENG_BOM_SMT_BAK,LINE_CODE,@line_code,@line_code (코드 값),VARCHAR2(10),10,Y,N,라인코드,,"{""01"": ""A"", ""02"": ""B"", ""03"": ""C"", ""04"": ""D"", ""05"": ""E"", ""06"": ""F"", ""07"": ""G"", ""08"": ""H"", ""09"": ""I"", ""10"": ""J"", ""11"": ""K"", ""12"": ""L"", ""13"": ""M"", ""14"": ""N"", ""15"": ""O""}"
ID_ENG_BOM_SMT_BAK,MACHINE,설비,설비,VARCHAR2(20),20,Y,N,설비,,
ID_ENG_BOM_SMT_BAK,LOSS_RATE,로스율,로스율,NUMBER,22,Y,N,로스율,,
ID_ENG_BOM_SMT_BAK,SCRAP_RATE,스크렙율,스크렙율,NUMBER,22,Y,N,스크렙율,,
