column_name,korean_name,description,business_rule,sample_values,unit,is_code_column,aggregation_functions,is_sensitive
STANDARD_MATERIAL_COST,표준재료비조회,표준재료비조회,,,,N,,N
STANDARD_MATERIAL_COST_ANALYSIS_REPORT,표준재료비분석리포트,표준재료비분석리포트,,,,N,,N
STANDARD_MATERIAL_COST_MANAGE,표준재료비관리,표준재료비관리,,,,N,,N
STANDARD_QTY,기준수량,기준수량 (수량),,,EA,N,"SUM,AVG",N
STANDARD_SALE_PRICE,기준판매단가,기준판매단가,,,KRW,N,,N
STANDARD_UNIT_PRICE,기준단가,기준단가,,,KRW,N,,N
STANDARD_WORK_TIME,기준작업시간,기준작업시간,,,,N,"MIN,MAX",N
STANDAR_CODE_MANAGE,기준코드관리,기준코드관리 (코드 값),,,,Y,,N
STANDAR_COST_MASTER,표준원가,표준원가,,,,N,,N
START,시작,시작,,,,N,,N
START_BEGINNING_OF_A_MONTH,시작일을 다음날짜와 같이..,시작일을 다음날짜와 같이..,,,,N,,N
START_CHANNEL,시작채널,시작채널,,,,N,,N
START_DATE,시작일자,시작일자 (날짜),,,,N,"MIN,MAX",N
START_END_TIME,시작/종료시간,시작/종료시간,,,,N,"MIN,MAX",N
START_MODE,시작유형,시작유형,,,,Y,,N
START_OK,Start OK,Start OK,,,,N,,N
START_SERIAL,Start Serial,Start Serial,,,,N,,N
START_TABLE_ID,Start Table Id,Start Table Id,,,,N,,N
START_TIME,시작시간,시작시간,,,,N,"MIN,MAX",N
START_WINDOW,시작윈도우,시작윈도우,,,,N,,N
STATION_SEQUENCE,위치순번,위치순번,,,,N,,N
STATISTICAL_CHART,분석차트,분석차트,,,,N,,N
STATUS,상태,상태,,,,Y,,N
STATUS_AUTO_CHECK,자동입출전환,자동입출전환,,,,Y,,N
STATUS_TOTAL,상태별총합계,상태별총합계,,,,Y,"SUM,AVG",N
STB_RESULT_QUERY,STB Result Query,STB Result Query,,,,N,,N
STDPOS,Stdpos,Stdpos,,,,N,,N
STD_DEV,STD Dev,STD Dev,,,,N,,N
STD_HUMIDITY,표준습도,표준습도,,,,N,,N
STD_HUMIDITY_VALUE,Std Humidity Value,Std Humidity Value,,,,N,,N
STD_TEMP,표준온도,표준온도,,,,N,,N
STD_TEMP_VALUE,표준온도,표준온도,,,,N,,N
STD_UNIT_QTY,표준수량,표준수량 (수량),,,EA,N,"SUM,AVG",N
STD_VALUE,Std Value,Std Value,,,,N,,N
STD_WORK_END,작업종료,작업종료,,,,N,,N
STD_WORK_HOUR,작업시간,작업시간,,,,N,,N
STD_WORK_START,작업시작,작업시작,,,,N,,N
STD_WORK_TIME,작업시간,작업시간,,,,N,"MIN,MAX",N
STEP_INFOR_SMASUNG,Step Infor(Smasung),Step Infor(Smasung),,,,N,,N
STM_MODELS_COMPARISION,피더끼리 비교,피더끼리 비교,,,,N,,N
STM_MODELS_COMPARISION_COUNT,피더비교(품목별),피더비교(품목별),,,,N,"SUM,AVG",N
STM_MODELS_COMPARISION_LOCATION,피더비교(위치별),피더비교(위치별),,,,N,,N
STOP,정지,정지,,,,N,,N
STOP_BITS,정지비트,정지비트,,,,N,,N
STOP_COUNT,정지수량,정지수량 (수량),,,,N,"SUM,AVG",N
STOP_F2,중지	F2,중지	F2,,,,N,,N
STOR_LOC,위치,위치,,,,N,,N
STROCKDATA,StrockData,StrockData,,,,N,,N
STRUCTURE_OUT,Structure Out,Structure Out,,,,N,,N
STSPD,Stspd,Stspd,,,,N,,N
STTIME,Sttime,Sttime,,,,N,"MIN,MAX",N
STYLE,스타일,스타일,,,,N,,N
STYLE_VALUE,Style Value,Style Value,,,,N,,N
STZ,Stz,Stz,,,,N,,N
ST_RT,스테이타/로타,스테이타/로타,,,,N,,N
ST_VALUE,표준작업시간,표준작업시간,,,,N,,N
SUBCONTRACT_INVOICE_NO,외주가공명세서번호,외주가공명세서번호,,,,N,,N
SUBCONTRACT_INV_NO,외주가공명세서,외주가공명세서,,,,N,,N
SUBINVENTORY,Subinventory,Subinventory,,,,N,,N
SUBSTITUTE_FOR_THE_ARRIVAL,도착을출발로대신처리함,도착을출발로대신처리함,,,,N,,N
SUBTOTAL,소계,소계,,,,N,"SUM,AVG",N
SUB_ISSUE_HISTORY,S-PARTS출고이력,S-PARTS출고이력,,,,N,,N
SUB_ISSUE_HISTORY_LIST,SUB ISSUE HISTORY LIST,SUB ISSUE HISTORY LIST,,,,N,,N
SUB_ISSUE_LIST,SUB ISSUE LIST,SUB ISSUE LIST,,,,N,,N
SUB_MASTERIAL_ISSUE,S-PARTS출고,S-PARTS출고,,,,N,,N
SUB_MATERIAL,S-PARTS,S-PARTS,,,,N,,N
SUB_MATERIAL_CURRENT_INVENTORY_LIST,S-PARTS현재고리스트,S-PARTS현재고리스트,,,,N,,N
SUB_MATERIAL_ISSUE,S-PARTS출고,S-PARTS출고,,,,N,,N
SUB_MATERIAL_ISSUE_CANCEL_LIST,Sub Material Issue Cancel List,Sub Material Issue Cancel List,,,,N,,N
SUB_MATERIAL_ISSUE_CANCEL_MASTER,S-PARTS출고취소,S-PARTS출고취소,,,,N,,N
SUB_MATERIAL_ISSUE_LIST,Sub Material Issue List,Sub Material Issue List,,,,N,,N
SUB_MATERIAL_ISSUE_MASTER,S-PARTS출고,S-PARTS출고,,,,N,,N
SUB_MFS,부D/O번호,부D/O번호,,,,N,,N
SUB_TOTAL,소계:,소계,,,,N,"SUM,AVG",N
SUB_TOTAL_FOR_CUSTOMER,고객별소계,고객별소계,,,,N,"SUM,AVG",N
SUB_TOTAL_FOR_DELIVERY_DATE,Sub Total For Delivery Date,Sub Total For Delivery Date (날짜),,,,N,"SUM,AVG",N
SUB_TOTAL_FOR_ORDER,주문별소계,주문별소계,,,,N,"SUM,AVG",N
SUFFIX,서픽스,서픽스,,,,N,,N
SUFFIX_LABEL_LIST,서픽스라벨발행,서픽스라벨발행,,,,N,,N
SUM,합계,합계,,,,N,"SUM,AVG",N
SUMMARY,합계,합계,,,,N,"SUM,AVG",N
SUMMARY_BY_ACCOUNT,계정별합계,계정별합계,,,,N,"SUM,AVG",N
SUMMARY_BY_ITEM,출고합계,출고합계,,,,N,"SUM,AVG",N
SUMMARY_LIST,통계LIST,통계LIST,,,,N,"SUM,AVG",N
SUMMARY_PLAN_QTY_SUM,계획수량합계,계획수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_BREAK_VALUE,폐기값합계,폐기값합계,,,,N,"SUM,AVG",N
SUM_BY_ITEM,품목별합계:,품목별합계:,,,,N,"SUM,AVG",N
SUM_MOLD_REQ_QTY,S-PARTS소요량합계,S-PARTS소요량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_ARRIVAL_AMT,도착금액합계,도착금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_ARRIVAL_QTY,도착수량합계,도착수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_BAD_QTY,불량합계,불량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_BILL_COLLECTION_AMT,수금금액합계,수금금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_FOREIGN_RECEIPT_AMT,외화입고금액합계,외화입고금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_FOREIGN_SHIPPING_AMT,판매금액(외화)합계,판매금액(외화)합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_INSPECT_BAD_QTY,검사수량합계,검사수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_INVENTORY_QTY,재고량합계,재고량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_IN_QTY,인합계,인합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_IQ_PRODUCT_LQC_BAD_LQC_BAD_QTY,Sum Of Iq Product Lqc Bad Lqc Bad Qty,Sum Of Iq Product Lqc Bad Lqc Bad Qty (수량),,,EA,N,"SUM,AVG",N
SUM_OF_LAST_SHIPPING_AMT,전월판매금액합계,전월판매금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_LAST_SHIPPING_QTY,전월판매수량합계,전월판매수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_LOT_QTY,Sum Of Lot Qty,Sum Of Lot Qty (수량),,,EA,N,"SUM,AVG",N
SUM_OF_MISS_AMOUNT,Sum Of Miss Amount,Sum Of Miss Amount (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_ORDER_QTY,주문수량합계,주문수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_OUT_QTY,아웃합계,아웃합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_PRODUCT_ACTUAL_QTY,생산실적 합계,생산실적 합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_PRODUCT_BAD_ACTUAL_QTY,불량실적 합계,불량실적 합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_RECEIPT_AMT,입고금액합계,입고금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_RECEIPT_QTY,입고수량합계,입고수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_REQUIRMENT_QTY,소요량합계,소요량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_SALE_AMT,판매금액합계,판매금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_SHIPPING_AMT,판매금액합계,판매금액합계 (금액),,,KRW,N,"SUM,AVG",N
SUM_OF_SHIPPING_QTY,판매수량합계,판매수량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_TOTAL_OPERATION_TIME,Sum Of Total Operation Time,Sum Of Total Operation Time,,,%,N,"SUM,AVG",N
SUM_OF_WH_INVENTORY_QTY,창고재고합계,창고재고합계 (수량),,,EA,N,"SUM,AVG",N
SUM_OF_WS_INVENTORY_QTY,공재재고합계,공재재고합계 (수량),,,EA,N,"SUM,AVG",N
SUM_S_PARTS_REQ_QTY,S-PARTS소요량합계,S-PARTS소요량합계 (수량),,,EA,N,"SUM,AVG",N
SUM_WEIGHT,합계중량,합계중량,,,KG,N,"SUM,AVG",N
SUNDAY,일요일,일요일,,,,N,,N
SUNDAY_HOLIDAY,일요일휴무,일요일휴무,,,,N,,N
SUPPLIER,협력사,협력사,,,,N,,N
SUPPLIER_BARCODE,공급상바코드,공급상바코드 (코드 값),,,,Y,,N
SUPPLIER_BARCODE_E,Supplier Barcode E,Supplier Barcode E (코드 값),,,,Y,,N
SUPPLIER_BARCODE_MASTER,공급상바코드마스터,공급상바코드마스터 (코드 값),,,,Y,,N
SUPPLIER_BARCODE_ORIGIN,공급처원바코드,공급처원바코드 (코드 값),,,,Y,,N
SUPPLIER_BARCODE_S,Supplier Barcode S,Supplier Barcode S (코드 값),,,,Y,,N
SUPPLIER_BARCODE_T,Supplier Barcode T,Supplier Barcode T (코드 값),,,,Y,,N
SUPPLIER_CHANGE,공급상변경,공급상변경,,,,N,,N
SUPPLIER_CHARGE_NAME,협력사담당자명,협력사담당자명,,,,N,,N
SUPPLIER_CODE,공급상/제작처,@소모품번호 (코드 값),,,,Y,,N
SUPPLIER_CODE_ORIGIN,공급상(원),공급상(원) (코드 값),,,,Y,,N
SUPPLIER_CODE_SUB_TOTAL,공급상소계,공급상소계 (코드 값),,,,Y,"SUM,AVG",N
SUPPLIER_CUSTOMER_CHANGE,공급상/고객변경,공급상/고객변경,,,,N,,N
SUPPLIER_DATA_MANAGE,협력사자료관리,협력사자료관리,,,,N,,N
SUPPLIER_DATA_MASTER,외주재고현황,외주재고현황,,,,N,,N
SUPPLIER_DETAIL_LIST,협력사상세리스트,협력사상세리스트,,,,N,,N
SUPPLIER_DOCUMENT,협력사문서,협력사문서,,,,N,,N
SUPPLIER_INVENTORY,협력사재고 :,협력사재고 :,,,,N,,N
SUPPLIER_ITEM_CODE,공급상품목코드,공급상품목코드 (코드 값),,,,Y,,N
SUPPLIER_LIST,협력사리스트,협력사리스트,,,,N,,N
SUPPLIER_LIST_REPORT,협력사리스트리포트,협력사리스트리포트,,,,N,,N
SUPPLIER_LOT_BARCODE,공급상바코드,공급상바코드 (코드 값),,,,Y,,N
SUPPLIER_LOT_BARCODE_CHECK_YN,공급상바코드체크유무,공급상바코드체크유무 (코드 값),,,,Y,,N
SUPPLIER_LOT_CHECK_YN,공급상롯트체크여부,공급상롯트체크여부,,,,Y,,N
SUPPLIER_LOT_NO,공급상롯트,공급상롯트,,,,N,,N
SUPPLIER_MANAGE,협력사관리,협력사관리,,,,N,,N
SUPPLIER_MASTER,협력사관리,협력사관리,,,,N,,N
SUPPLIER_NAME,@소모품품목,@소모품품목,,,,N,,N
SUPPLIER_NAME_ENG,공급상명(영),공급상명(영),,,,N,,N
SUPPLIER_NO,Supplier No,Supplier No,,,,N,,N
SUPPLIER_PURCHAS_ORDER_HST,업체별 발주내역,업체별 발주내역,,,,N,,N
SUPPLIER_REF_NO,Supplier Ref No,Supplier Ref No,,,,N,,N
SUPPLIER_REPORT,공급상리포트,공급상리포트,,,,N,,N
SUPPLIER_STATUS,협력사상태,협력사상태,,,,Y,,N
SUPPLIER_SUB_TOTAL,협력사소계,협력사소계,,,,N,"SUM,AVG",N
SUPPLIER_SUMMARY,공급상합계,공급상합계,,,,N,"SUM,AVG",N
SUPPLY,(Supply),(Supply),,,,N,,N
SUPPLY_COMPANY,협력사:,협력사,,,,N,,N
SUPPLY_DATE,지출일자,지출일자 (날짜),,,,N,"MIN,MAX",N
SUPPLY_PROCESS,지급처리,지급처리,,,,N,,N
SUPPLY_STATUS,지출유무,지출유무,,,,Y,,N
SUPPLY_TYPE,Supply Type,Supply Type,,,,Y,,N
SUPPPLIER_CODE,공급상코드,공급상코드 (코드 값),,,,Y,,N
SURGE_SCREW_RESULT_QUERY,SURGE SCREW Result Query,SURGE SCREW Result Query,,,,N,,N
SUSPEND,제약,제약,,,,N,,N
SVC_CODE,서비스코드,서비스코드 (코드 값),,,,Y,,N
SVC_INVENTORY_CHECK_LIST,서비스재고체크리스트,서비스재고체크리스트,,,,N,,N
SVC_INVENTORY_CLOSE_REPORT,서비스재고체크리포트,서비스재고체크리포트,,,,N,,N
SVC_INVENTORY_LIST,SVC 재고리스트,SVC 재고리스트,,,,N,,N
SVC_INVENTROY_CLOSE_REPORT,서비스재고마감리포트,서비스재고마감리포트,,,,N,,N
SVC_RECEIPT_CANCEL_LIST,서비스입고목록,서비스입고목록,,,,N,,N
SVC_RECEIPT_HISTORY,서비스관리이력,서비스관리이력,,,,N,,N
SVC_RECEIPT_LIST,SVC 입고리스트,SVC 입고리스트,,,,N,,N
SVC_RECEIPT_LIST_NOT_CONFIRMED,SVC 입고리스트 (미승인),SVC 입고리스트 (미승인),,,,N,,N
SVC_RECEIPT_MASTER,SVC 입고관리,SVC 입고관리,,,,N,,N
SVC_SALE_INVOICE_PRINT,SVC 판매송장출력,SVC 판매송장출력,,,,N,,N
SVC_SALE_PRICE,SVC판매단가,SVC판매단가,,,KRW,N,,N
SVC_SALE_PRICE_CONFIRM,SVC판매단가승인,SVC판매단가승인,,,KRW,N,,N
SVC_SALE_PRICE_LIST,서비스판매단가리스트,서비스판매단가리스트,,,KRW,N,,N
SVC_SHIPPING_LIST,서비스판매목록,서비스판매목록,,,,N,,N
SVC_SHIPPING_MASTER,SVC판매,SVC판매,,,,N,,N
SVS_SALE_PRICE_MASTER,서비스판매단가,서비스판매단가,,,KRW,N,,N
SWIFT_CODE,Swift Code:,은행지급처리코드 (코드 값),,,,Y,,N
SW_FILENAME,Sw Filename,Sw Filename,,,,N,,N
SW_FILE_NAME,SW File Name,SW File Name,,,,N,,N
SW_REVISION,Sw리비젼,Sw리비젼,,,,N,,N
SW_VERSION,Sw버젼,Sw버젼,,,,N,,N
SYNC,동기화,동기화,,,,Y,,N
SYNC_BASECODE,코드동기화,코드동기화 (코드 값),,,,Y,,N
SYNC_CONFIG,환경동기화,환경동기화,,,,Y,,N
SYNC_CUSTOMER,동기화,동기화,,,,Y,,N
SYNC_DATABASE,데이터베이스동기화,데이터베이스동기화,,,,Y,,N
SYNC_DEPRATMENT,조직간부서동기화,조직간부서동기화,,,,Y,,N
SYNC_DIO_WITH_ERP,DIO 와 ERP 동기화,DIO 와 ERP 동기화,,,,Y,,N
SYNC_ITEM,품목동기화,품목동기화,,,,Y,,N
SYNC_LANGUAGE_PACK,언어팩동기화,언어팩동기화,,,,Y,,N
SYNC_MATERIAL,자재정보동기화,자재정보동기화,,,,Y,,N
SYNC_MESSAGE_PACK,메시지동기화,메시지동기화,,,,Y,,N
SYNC_ORG_LANGUAGE,조직간언어동기화,조직간언어동기화,,,,Y,,N
SYNC_ORG_ROLE,조직간역할동기화,조직간역할동기화,,,,Y,,N
SYNC_PRICE,구매단가동기화,구매단가동기화,,,KRW,Y,,N
SYNC_SUPPLIER_WITH_PRICE,단가정보로부터동기화,단가정보로부터동기화,,,KRW,Y,,N
SYNC_WITH_EXCEL,엑셀로동기화,엑셀로동기화,,,,Y,,N
SYNC_WITH_UPDATE,동기화시업데이트,동기화시업데이트 (날짜),,,,Y,"MIN,MAX",N
SYSDATE,오늘일자,오늘일자 (날짜),,,,N,"MIN,MAX",N
SYSTEM,시스템,시스템,,,,N,,N
SYSTEM_ACCESS_DATE,시스템접근일자,시스템접근일자 (날짜),,,,N,"MIN,MAX",N
SYSTEM_ACCESS_LIST,시스템접근내역리스트,시스템접근내역리스트,,,,N,,N
SYSTEM_ACCESS_MASTER,시스템사용내역관리,시스템사용내역관리,,,,N,,N
SYSTEM_ACCESS_RATE,시스템사용율,시스템사용율,,,%,N,AVG,N
SYSTEM_ACCESS_TYPE,접근유형,접근유형,,,,Y,,N
SYSTEM_ANALYSIS_REPORT,시스템분석리포트,시스템분석리포트,,,,N,,N
SYSTEM_BACKUP_LIST,시스템백업리스트,시스템백업리스트,,,,N,,N
SYSTEM_ENVIRONMENT,시스템환경,시스템환경,,,,N,,N
SYSTEM_ENVIRONMENT_LIST,시스템환경리스트,시스템환경리스트,,,,N,,N
SYSTEM_ERROR_LOG_TRACE_LIST,시스템에러추적리스트,시스템에러추적리스트,,,,N,,N
SYSTEM_ERROR_LOG_TRACE_MASTER,시스템에러추적,시스템에러추적,,,,N,,N
SYSTEM_LOCKED,시스템잠금,시스템잠금,,,,N,,N
SYSTEM_OPEN_CLOSE_LIST,시스템열림/잠금 리스트,시스템열림/잠금 리스트,,,,N,,N
SYSTEM_OPERATION,시스템설정...,시스템설정...,,,%,N,AVG,N
SYSTEM_PROPERTY,시스템특성,시스템특성,,,,N,,N
SYSYTEM_ENVIRONMENT,시스템환경,시스템환경,,,,N,,N
SYS_TEM,시스템,시스템,,,,N,,N
SZ,Sz,Sz,,,,N,,N
S_CODE,S-Code:,S-Code: (코드 값),,,,Y,,N
S_MICROSCOPE,S.Microscope,S.Microscope,,,,N,,N
S_N_PH_M_S_A_CH_A,sản phẩm sửa chữa,sản phẩm sửa chữa,,,,N,,N
S_PARTS,S-PARTS,S-PARTS,,,,N,,N
S_PARTS_BARCODE,S-PARTS바코드,S-PARTS바코드 (코드 값),,,,Y,,N
S_PARTS_BARCODE_ISSUE,S-PARTS바코드출고,S-PARTS바코드출고 (코드 값),,,,Y,,N
S_PARTS_BILL,S-PARTS연결BOM,S-PARTS연결BOM,,,,N,,N
S_PARTS_BILL_LIST,S-PARTS적용품목,S-PARTS적용품목,,,,N,,N
S_PARTS_BILL_PROCESS,S-PARTS연결처리,S-PARTS연결처리,,,,N,,N
S_PARTS_BILL_REPORT,S-PARTSBOM리포트,S-PARTSBOM리포트,,,,N,,N
S_PARTS_BUY_PRICE_CONFIRM,S-PARTS구매단가승인,S-PARTS구매단가승인,,,KRW,N,,N
S_PARTS_BUY_PRICE_MASTER,S-PARTS구매단가,S-PARTS구매단가,,,KRW,N,,N
S_PARTS_CALENDAR_GENERATE,S-PARTS월력생성,S-PARTS월력생성,,,%,N,AVG,N
S_PARTS_CALENDAR_LIST,S-PARTS월력리스트,S-PARTS월력리스트,,,,N,,N
S_PARTS_CALENDAR_MASTER,S-PARTS월력관리,S-PARTS월력관리,,,,N,,N
S_PARTS_CARD,S-PARTS카드,S-PARTS카드,,,,N,,Y
S_PARTS_CARE_YN,S-PARTS청소유무,S-PARTS청소유무,,,,Y,,N
S_PARTS_CHECK,S-PARTS검사,S-PARTS검사,,,,N,,N
S_PARTS_CHECK_LIST,S-PARTS검사리스트,S-PARTS검사리스트,,,,N,,N
S_PARTS_CHECK_MASTER,S-PARTS검사관리,S-PARTS검사관리,,,,N,,N
S_PARTS_CHECK_REPORT,S-PARTS검사리포트,S-PARTS검사리포트,,,,N,,N
S_PARTS_CODE,S-PARTS코드,S-PARTS코드 (코드 값),,,,Y,,N
S_PARTS_GROUP,S-PARTS그룹,S-PARTS그룹,,,,N,,N
S_PARTS_IMAGE_EXISTS_YN,S-PARTS이미지,S-PARTS이미지,,,,Y,,N
S_PARTS_IN,S-PARTS입고,S-PARTS입고,,,,N,,N
S_PARTS_INVENTORY,S-PARTS재고,S-PARTS재고,,,,N,,N
S_PARTS_INVENTORY_LIST,S-PARTS재고리스트,S-PARTS재고리스트,,,,N,,N
S_PARTS_INVENTORY_MASTER,S-PARTS재고관리,S-PARTS재고관리,,,,N,,N
S_PARTS_INVENTORY_REPORT,S-PARTS재고리포트,S-PARTS재고리포트,,,,N,,N
S_PARTS_IN_COUNT,S-PARTS입고건수,S-PARTS입고건수,,,,N,"SUM,AVG",N
S_PARTS_IN_OUT,S-PARTS출고상태,S-PARTS출고상태,,,,Y,,N
S_PARTS_ISSUE,S-PARTS출고,S-PARTS출고,,,,N,,N
S_PARTS_ISSUE_LIST,S-PARTS출고리스트,S-PARTS출고리스트,,,,N,,N
S_PARTS_ISSUE_MASTER,S-PARTS출고관리,S-PARTS출고관리,,,,N,,N
S_PARTS_ISSUE_REPORT,S-PARTS출고리포트,S-PARTS출고리포트,,,,N,,N
S_PARTS_JIG,S-PARTS/지그,S-PARTS/지그,,,,N,,N
S_PARTS_LINE_TYPE,S-PARTS구입유형,S-PARTS구입유형,,,,Y,,N
S_PARTS_LIST,S-PARTS리스트,S-PARTS리스트,,,,N,,N
S_PARTS_LOCATION,S-PARTS위치,S-PARTS위치,,,,N,,N
S_PARTS_LOCATION_CODE,S-PARTS위치코드,S-PARTS위치코드 (코드 값),,,,Y,,N
S_PARTS_LOCATION_GROUP,S-PARTS그룹,S-PARTS그룹,,,,N,,N
S_PARTS_LOCATION_NAME,S-PARTS위치명,S-PARTS위치명,,,,N,,N
S_PARTS_LOCATION_STATUS,S-PARTS상태,S-PARTS상태,,,,Y,,N
S_PARTS_MANAGE,S-PARTS관리,S-PARTS관리,,,,N,,N
S_PARTS_MASTER,S-PARTS관리,S-PARTS관리,,,,N,,N
S_PARTS_MASTER_LIST,S-PARTS리스트,S-PARTS리스트,,,,N,,N
S_PARTS_MASTER_REPORT,S-PARTS마스터리포트,S-PARTS마스터리포트,,,,N,,N
S_PARTS_MATERIAL,S-PARTS재료,S-PARTS재료,,,,N,,N
S_PARTS_NAME,S-PARTS명,S-PARTS명,,,,N,,N
S_PARTS_NOT_CONFIRM_COUNT,S-PARTS미승인건수,S-PARTS미승인건수,,,,N,"SUM,AVG",N
S_PARTS_OBSOLETE_COUNT,S-PARTS단종건수,S-PARTS단종건수,,,,N,"SUM,AVG",N
S_PARTS_OUT_COUNT,S-PARTS출고건수,S-PARTS출고건수,,,,N,"SUM,AVG",N
S_PARTS_PRODUCT,S-PARTS생산중,S-PARTS생산중,,,,N,,N
S_PARTS_PRODUCT_COUNT,S-PARTS생산건수,S-PARTS생산건수,,,,N,"SUM,AVG",N
S_PARTS_PRODUCT_LIST,S-PARTS제품리스트,S-PARTS제품리스트,,,,N,,N
S_PARTS_PURCHASE_ORDER,S-PARTS주문,S-PARTS주문,,,,N,,N
S_PARTS_PURCHASE_ORDER_LIST,S-PARTS주문리스트,S-PARTS주문리스트,,,,N,,N
S_PARTS_PURCHASE_ORDER_MASTER,S-PARTS주문관리,S-PARTS주문관리,,,,N,,N
S_PARTS_RECEIPT,S-PARTS입고,S-PARTS입고,,,,N,,N
S_PARTS_RECEIPT_LIST,S-PARTS입고리스트,S-PARTS입고리스트,,,,N,,N
S_PARTS_RECEIPT_MASTER,S-PARTS입고관리,S-PARTS입고관리,,,,N,,N
S_PARTS_RECEIPT_REPORT,S-PARTS입고리포트,S-PARTS입고리포트,,,,N,,N
S_PARTS_RENT,S-PARTS임대,S-PARTS임대,,,,N,,N
S_PARTS_RENT_COUNT,S-PARTS임대건수,S-PARTS임대건수,,,,N,"SUM,AVG",N
S_PARTS_RENT_LIST,S-PARTS임대리스트,S-PARTS임대리스트,,,,N,,N
S_PARTS_RENT_LOCATION,S-PARTS임대위치,S-PARTS임대위치,,,,N,,N
S_PARTS_RENT_LOCATION_CODE,S-PARTS임대위치코드,S-PARTS임대위치코드 (코드 값),,,,Y,,N
S_PARTS_RENT_MASTER,S-PARTS임대관리,S-PARTS임대관리,,,,N,,N
S_PARTS_RENT_WAIT_COUNT,S-PARTS임대대기건수,S-PARTS임대대기건수,,,,N,"SUM,AVG",N
S_PARTS_REPAIR,S-PARTS수리,S-PARTS수리,,,,N,,N
S_PARTS_REPAIR_CHANGE_REQUEST_LIST,S-PARTS수리관리목록,S-PARTS수리관리목록,,,,N,,N
S_PARTS_REPAIR_CONFIRM,S-PARTS수리승인,S-PARTS수리승인,,,,N,,N
S_PARTS_REPAIR_COUNT,S-PARTS수리건수,S-PARTS수리건수,,,,N,"SUM,AVG",N
S_PARTS_REPAIR_HISTORY,S-PARTS수리이력,S-PARTS수리이력,,,,N,,N
S_PARTS_REPAIR_LIST,S-PARTS수리리스트,S-PARTS수리리스트,,,,N,,N
S_PARTS_REPAIR_MASTER,S-PARTS수리관리,S-PARTS수리관리,,,,N,,N
S_PARTS_REPAIR_REQUEST,S-PARTS수리신청,S-PARTS수리신청,,,,N,,N
S_PARTS_REPAIR_REQUEST_MASTER,S-PARTS수리신청관리,S-PARTS수리신청관리,,,,N,,N
S_PARTS_REPAIR_TOTAL,S-PARTS수리현황,S-PARTS수리현황,,,,N,"SUM,AVG",N
S_PARTS_REPAIR_YN,S-PARTS수리유무,S-PARTS수리유무,,,,Y,,N
S_PARTS_REPORT,S-PARTS리포트,S-PARTS리포트,,,,N,,N
S_PARTS_REQUIREMENT,S-PARTS소요량,S-PARTS소요량,,,,N,,N
S_PARTS_REQUIREMENT_PLAN,S-PARTS소요계획,S-PARTS소요계획,,,,N,,N
S_PARTS_REQUIREMENT_PLAN_LIST,S-PARTS소요계획리스트,S-PARTS소요계획리스트,,,,N,,N
S_PARTS_REQUIREMENT_PLAN_MATRIX,S-PARTS소요량(매트릭스),S-PARTS소요량(매트릭스),,,,N,,N
S_PARTS_REQUIRMENT_LIST,S-PARTS기본라스트,S-PARTS기본라스트,,,,N,,N
S_PARTS_REQUIRMENT_PLAN,S-PARTS소요계획,S-PARTS소요계획,,,,N,,N
S_PARTS_REQ_QTY,S-PARTS소요량,S-PARTS소요량 (수량),,,EA,N,"SUM,AVG",N
S_PARTS_RETURN,S-PARTS반납,S-PARTS반납,,,,N,,N
S_PARTS_ROWS,S-PARTS열수,S-PARTS열수,,,,N,,N
S_PARTS_ROW_QTY,S-PARTS수량,S-PARTS수량 (수량),,,EA,N,"SUM,AVG",N
S_PARTS_SET_SERIAL,S-PARTS시리얼,S-PARTS시리얼,,,,N,,N
S_PARTS_SHORTNON_QTY,S-PARTS사용수량,S-PARTS사용수량 (수량),,,EA,N,"SUM,AVG",N
S_PARTS_SHORT_LIST,S-PARTSSHORT관리목록,S-PARTSSHORT관리목록,,,,N,,N
S_PARTS_SHORT_MASTER,S-PARTSSHORT관리,S-PARTSSHORT관리,,,,N,,N
